Date,AAL,AAPL,ABT,ADBE,ADS,AES,ALGN,AMD,AME,AMGN,AMZN,APA,APD,ATVI,BAC,BLL,BXP,C,CBOE,CCI,CF,CHRW,CHTR,CL,CMCSA,CMG,COG,CVX,DG,DRE,DUK,EQIX,ETN,F,FE,FMC,KMB,KR,LNT,RE,STZ,T,VRTX,XOM,10 YR
9/22/2010,8.32308,8.90022,19.61567,26.41,58.87762,8.61312,18.9,6.4,18.87742,44.44782,152.85,80.353,63.97787,9.90458,11.62624,13.50069,60.75489,33.68748,17.14152,33.47942,15.48023,53.55163,33.3,30.66071,7.39416,166.66,6.51463,52.67682,25.7492,7.69059,33.67405,82.37359,29.18263,8.30881,22.82079,22.53554,45.62058,9.11714,12.4758,67.10787,16.56963,16.15637,36.12,41.7797,0.0256
9/23/2010,8.4739,9.00495,19.74492,26.8775,61.51323,8.81505,19.66,6.84,19.37693,44.92644,160.73,83.00916,64.9498,9.81371,12.00584,13.8033,62.05709,34.60945,17.16651,34.1402,15.74378,54.7406,33.8,30.84139,7.66236,173.19,6.67755,53.73653,26.48087,7.88897,34.11014,83.6915,30.05413,8.47755,23.25414,23.012,45.3255,9.20885,12.65473,68.032,16.82984,16.19604,36.88,42.18964,0.0256
9/26/2010,8.75668,8.96934,19.80574,26.88,63.0946,8.84611,19.75,7.02,19.40607,44.42389,159.37,82.52699,64.68754,9.83188,11.68804,13.62219,61.5145,34.30804,17.54965,33.9278,15.95242,54.81241,33.05,31.00243,7.55508,175.83,6.61006,53.7097,27.43767,7.71043,33.93949,83.9207,29.86816,8.42355,23.43724,22.87008,44.82455,9.13798,12.70736,68.4338,16.69974,16.36038,35.69,42.16231,
9/27/2010,8.70955,8.83676,19.91218,26.28,62.59571,8.91601,19.73,6.95,19.84731,44.67117,159.7,82.13787,64.77239,10.13629,11.71452,13.69785,61.82559,34.41885,17.74955,34.48632,15.90536,55.38695,33.49,30.9553,7.56539,176.67,6.68221,54.24626,27.91607,7.74349,34.01534,84.44459,30.07601,8.45055,23.40062,23.10831,44.41281,9.12131,12.75647,69.21328,16.57892,16.38872,35.53,42.40145,0.0254
9/28/2010,8.53988,8.85247,19.954,26.04,62.42628,8.84611,19.85,7.28,19.75573,43.82561,158.99,82.92457,64.28642,9.99544,11.57328,13.4961,60.74859,34.75129,17.3081,34.67511,15.58534,55.51463,33.34,30.7589,7.48906,176.03,7.029,54.51454,27.70032,7.65752,33.86365,84.56738,30.14529,8.32231,23.52269,23.00336,44.64613,9.01709,12.71788,69.11685,16.51387,16.26971,34.94,42.08033,0.0248
9/29/2010,8.71897,8.74095,19.85896,26.15,61.42851,8.81505,19.58,7.11,19.88477,43.96122,157.06,82.69617,64.26314,9.83188,11.56666,13.49152,60.48661,34.66264,16.82501,34.73018,14.98137,55.79392,32.5,30.18937,7.46018,172,7.00806,54.36028,27.43767,7.66414,33.57924,83.78154,30.07966,8.26156,23.52269,23.15909,44.63927,9.02959,12.75297,69.4865,16.43953,16.20738,34.57,42.21697,0.0252
9/30/2010,8.75668,8.70306,19.98821,26.27,61.85209,8.96261,19.65,7.05,19.98468,44.2803,153.71,83.13605,64.41833,9.87732,11.74101,13.61532,60.86502,36.25836,17.15818,34.69871,14.84803,55.57048,33.1,30.07546,7.35083,174.5,7.11279,54.96391,27.34387,7.76994,33.80677,84.18265,30.09424,8.27506,23.73631,22.96274,44.62555,9.0546,12.86173,68.4579,16.51387,16.32638,34.42,42.7294,0.0253
10/3/2010,8.59644,8.58354,19.9616,25.6,59.69654,8.83058,19.32,6.94,19.90142,43.91336,155.39,82.06174,63.68119,9.98636,11.60859,13.52361,60.81408,35.72646,16.98326,34.30539,14.76332,55.49069,32.98,30.01654,7.32587,172.96,6.92892,54.53466,27.14688,7.72365,33.65509,82.75832,29.64208,8.66654,23.541,22.97628,44.72848,8.90453,12.80208,68.44987,16.41165,16.35472,33.95,42.49027,
10/4/2010,8.70012,8.90083,20.17829,25.77,61.22143,9.07134,19.5,6.98,20.49251,44.7669,160.87,83.66051,65.33394,10.31348,11.97053,13.86979,61.91291,36.61297,17.34975,34.65938,15.37826,56.56794,32.9,29.42737,7.49595,178.98,7.15003,55.92972,27.42829,7.83607,33.63612,86.02445,30.41878,8.78128,23.69359,23.56194,44.95494,8.9087,12.84068,69.63115,16.50458,16.63806,34.72,43.22133,0.025
10/5/2010,8.70012,8.90853,20.14027,25.73,60.34603,9.12571,19.69,6.86,20.18864,44.53556,155.4,84.38799,65.19427,10.08631,11.82046,13.8056,61.71643,36.34701,17.34975,34.0694,15.51788,56.73552,32.42,29.05029,7.36735,174.82,7.33856,56.26507,27.91607,7.90881,33.56028,57.57883,30.29845,8.93652,23.57152,23.50439,45.31864,8.84617,12.70034,68.56237,17.21086,16.45672,34.26,43.68592,0.025
10/6/2010,8.70955,8.90946,19.98821,28.69,60.31779,9.16454,19.83,6.87,20.09707,44.63926,156.27,84.29494,63.94501,10.01362,11.74983,13.75516,61.84742,37.05622,17.15818,33.88847,15.47396,56.73552,32.17,28.96781,7.42128,177.01,7.29434,56.01691,27.98173,7.92864,33.42756,61.39341,30.25833,8.99052,23.47386,23.16247,45.34609,8.88785,12.68982,69.10881,17.34096,16.24397,35.12,43.62443,0.0241
10/7/2010,8.54931,9.05886,20.07565,26.99,60.7602,9.29657,19.63,7.05,20.08041,44.98227,155.55,85.88525,64.17003,10.0954,11.63507,13.78267,61.75282,37.14488,17.36641,33.46368,17.24035,56.82329,32,29.41951,7.46276,176.56,7.45726,56.29861,28.1412,8.00138,33.44652,61.32793,30.3422,9.22001,23.47997,23.47054,45.59999,8.87535,12.67929,69.10881,17.38743,16.22672,35.31,43.98655,0.0241
10/10/2010,8.48332,9.0986,20.07565,27.25,60.95787,9.49074,19.57,7.24,20.23859,44.75094,153.03,86.29129,64.03812,10.11357,11.60859,13.8973,61.90563,37.05622,17.54132,33.15689,17.79724,56.75148,32.85,29.39987,7.47521,178.6,7.33856,56.14434,27.5221,8.008,33.4086,59.71533,30.14894,9.30101,23.46166,23.54502,45.51765,9.00041,12.70736,65.58105,17.75915,16.28422,34.93,44.1027,
10/11/2010,9.00175,9.19656,20.34175,27.66,62.28509,9.55287,19.88,7.3,20.30103,44.62331,156.48,85.91909,64.07692,10.22261,11.93522,13.94085,62.47324,37.58813,18.51584,32.90517,18.25531,56.36047,32.9,29.43522,7.47521,180.91,7.13607,56.23154,27.02493,7.96171,33.33275,60.58302,30.18905,9.30101,23.40672,23.56871,45.76469,9.0421,12.56001,66.47303,17.66622,16.32447,34.3,44.20518,
10/12/2010,9.2374,9.24585,20.38357,27.71,64.24297,9.72374,20.5,7.22,20.72146,44.26435,155.17,87.37406,64.33298,10.26805,11.73218,14.20679,63.18639,37.67678,18.49918,33.39289,18.5722,57.0547,32.5,29.74552,7.52499,180.98,7.25477,56.11752,27.42829,8.008,33.29483,60.80404,30.66309,9.20651,23.73631,24.03589,45.8539,9.1755,12.59509,67.47752,17.73127,16.37047,34.3,44.43748,0.0244
10/13/2010,9.21855,9.3127,20.39506,27.49,64.71361,9.53734,20.68,7.139,20.48003,43.76179,155.53,87.3233,63.70447,10.43161,11.12306,14.15406,63.43381,35.99241,18.84901,33.73114,18.32434,57.50157,33,29.78873,7.62454,181.27,7.1477,56.27178,27.20316,7.96832,33.33275,60.19829,30.499,9.38875,23.58983,23.82261,45.59313,9.23386,12.60211,68.11236,17.67551,16.38772,34.92,44.61512,0.0246
10/14/2010,9.14314,9.69561,20.37973,28.08,64.3371,9.5684,20.48,7.12,20.38429,45.23754,164.64,88.09308,63.36306,10.33165,10.57573,14.25493,63.28099,35.01725,18.72407,33.36929,18.8028,57.6452,33.29,29.80837,7.85892,181.87,7.10348,56.07727,27.1375,7.92864,33.35172,60.52572,30.58652,9.3145,23.76072,23.87678,45.55196,9.1755,12.6828,67.67842,17.67551,16.28997,36.03,44.53997,0.0252
10/17/2010,9.53903,9.79603,20.57138,28.06,63.91352,9.67714,21,6.96,20.65485,46.23466,163.56,89.96254,64.36402,10.22261,10.89353,14.30078,64.36527,36.96757,19.32377,33.12543,18.64436,57.26218,32.9,30.13831,7.88589,183.69,7.22684,56.66078,27.5221,7.98816,33.46548,61.44253,30.73967,9.3685,24.0659,23.90048,45.84704,9.25054,12.79858,68.07218,18.03794,16.45672,36.89,45.28469,
10/18/2010,9.51075,9.53388,20.26474,27.58,61.88033,9.45967,20.28,6.95,20.31768,45.73211,158.67,86.51969,63.08372,10.14992,10.41683,14.1105,63.89954,35.99241,19.26547,32.77931,17.99804,57.2143,33.09,29.94977,7.92737,181.86,6.95918,55.5273,26.36831,7.88897,33.5034,61.72903,30.41513,8.99052,24.0659,23.45023,45.33923,8.92954,12.767,66.68197,17.72198,16.22097,37.06,44.49214,0.0252
10/19/2010,10.21769,9.56592,20.09226,28.21,58.97175,9.51404,21.08,6.82,20.65485,46.05119,158.67,87.59399,64.48041,10.06814,10.37269,14.24576,65.41316,36.43567,19.76522,33.31422,18.61926,57.74096,32.98,30.31506,8.03937,180.75,7.08952,56.35226,26.35893,8.09396,33.73093,61.6881,31.65858,9.20651,24.21238,23.70751,45.6892,9.07128,12.88278,67.84717,17.94501,16.45097,36.54,45.10022,0.025
10/20/2010,10.13286,9.5348,20.25325,27.7,59.75302,9.45967,20.71,6.89,20.88796,45.96345,164.97,87.22972,65.90037,10.22261,10.02841,14.24576,65.59508,36.08106,19.91515,33.21983,18.56435,57.77288,32.93,30.3347,8.09123,179.25,7.08254,56.50652,26.17132,8.0609,33.78781,60.79585,32.12168,9.32125,24.00486,23.80569,45.88135,9.06711,12.81261,67.69449,17.9636,16.29572,35.85,45.31202,0.0251
10/21/2010,10.18941,9.47165,20.14592,28.21,60.4684,9.56064,18.15,6.89,20.75892,45.90761,169.13,85.815,65.75294,10.16809,10.09903,14.07153,65.85706,36.43567,20.43989,33.47942,18.45611,57.86863,33.12,30.39007,8.07256,205.77,7.18727,56.70773,26.45273,8.18654,33.71197,61.54076,32.04145,9.41575,22.90014,23.75829,45.67548,9.08795,12.84769,67.54985,17.92643,16.26697,36.43,45.32568,0.0257
10/24/2010,10.91521,9.51385,20.12676,28.2,60.43075,9.5684,17.48,7.26,20.93375,46.22669,169,85.62016,66.52888,10.29531,9.85185,14.09904,66.02443,37.32218,20.29829,33.49515,18.53455,58.0761,32.5,30.40193,8.20116,205.65,7.19658,56.92236,26.81857,8.18654,33.69301,61.2297,32.18002,9.55074,22.6621,24.09683,45.61372,9.07128,12.90733,67.92753,18.12158,16.30722,37.32,45.23003,
10/25/2010,11.0566,9.48952,20.19575,28.14,58.50111,9.40531,16.65,7.2,22.32822,45.67627,169.95,85.02717,66.49784,10.25896,9.97544,14.11509,65.3986,37.05622,20.18168,33.62101,19.06635,57.43773,32.66,30.23582,8.14723,212.86,6.67057,57.11015,26.56529,7.97493,33.86365,62.69495,31.91747,9.69248,22.24707,23.98511,42.96487,9.20051,12.85822,68.15254,17.98219,16.27847,37.58,45.4555,0.0259
10/26/2010,11.3111,9.48274,19.79329,28.17,56.91033,9.21891,16.89,7.35,21.97856,45.4928,167.51,85.14577,65.31066,10.28622,10.18731,13.93856,63.55752,36.96757,20.13171,33.14116,19.03184,57.04672,32.46,29.8601,8.40857,212.3,6.67523,56.54677,26.20884,7.90881,33.88261,67.94204,31.84819,9.60474,22.1311,23.47054,42.78645,9.25471,12.87401,67.62217,17.61975,16.30147,38.35,44.86792,0.0267
10/27/2010,11.19799,9.40296,19.83546,28.1,55.56428,9.28881,17.06,7.63,22.15756,45.68425,166.84,85.0187,66.07108,10.30894,10.17848,14.16781,62.76432,36.96757,19.99011,33.54235,18.68985,56.00139,32.47,29.63071,8.65332,210.42,6.5798,56.63396,26.20884,8.16009,34.26182,67.82744,32.11074,9.59799,22.07617,24.99056,42.91683,9.2422,13.00877,67.14805,17.6941,16.38772,38.3,45.2437,0.0275
10/28/2010,11.11315,9.27173,19.67064,28.15,57.15506,9.27327,17.02,7.335,22.49889,45.62043,165.23,85.57781,65.93141,10.41343,10.10698,14.7547,62.72066,36.96757,19.99844,33.91994,19.22165,56.24078,32.48,30.50081,8.55604,210.21,6.74505,55.39987,26.44335,8.23448,34.52727,68.95708,32.39151,9.53724,22.16772,24.74681,43.46582,9.17133,12.95558,67.72664,18.33532,16.39922,38.3,45.42817,0.0269
10/31/2010,10.99062,9.3703,19.39467,28.22,56.8915,9.18784,17.15,7.36,22.72783,45.81188,162.58,85.56086,65.91589,10.34983,10.152,14.4796,62.81526,36.79027,19.64861,34.03793,19.04282,56.24876,32.55,30.55618,8.50398,211.08,7.01969,54.62856,26.20884,8.31218,34.2239,67.852,32.26024,9.60474,22.01514,24.8653,42.66293,9.1755,12.92366,67.95164,18.26098,16.51422,37.95,45.74246,
11/1/2010,11.23569,9.52987,19.50199,29.02,57.27743,9.28881,17.36,7.535,22.8652,45.74009,164.61,87.35679,67.00996,10.42707,10.06372,14.73865,63.60118,36.96757,20.08173,34.05366,19.17773,56.72754,32.51,30.86862,8.57906,215.21,7.10814,55.09805,26.86547,8.3188,34.64104,69.48097,33.00047,9.73973,22.49121,25.36971,43.19819,9.39644,13.11517,68.68291,18.14017,16.64072,37.28,46.35053,0.0266
11/2/2010,11.37708,9.63584,19.56332,28.8,58.28461,9.24221,17.4,7.64,22.91515,45.70818,168.47,86.89934,66.31162,10.40435,10.16965,14.77763,63.56479,37.14488,19.99011,34.06153,18.83418,56.28866,33.35,31.03077,8.5745,219.32,7.22218,55.46694,26.78104,8.16009,34.67896,69.10442,33.44169,10.24596,22.22876,25.30201,43.21191,9.48399,13.12581,69.21328,18.14946,16.70972,36.68,46.43935,0.0263
11/3/2010,10.89636,9.80435,19.50199,29.46,59.3765,9.28104,17.8,8,23.43131,44.67915,168.93,91.31293,67.39793,10.56791,10.70815,15.06878,64.50353,38.38599,19.99844,34.10873,19.01144,57.65318,35.75,31.02286,8.73628,222.86,7.41537,57.10345,26.59344,8.40476,35.13401,69.07168,34.21474,10.70493,22.27834,25.80981,43.21877,9.67575,13.30669,70.98118,18.53977,16.92823,34.77,47.40271,0.0267
11/4/2010,10.90578,9.76923,19.51732,29.14,59.25414,9.13348,18.5,8.04,23.55203,44.20851,170.77,92.07535,67.23498,10.26805,10.91119,15.14443,65.60236,39.80441,20.53484,33.78621,19.21224,57.28611,35.72,30.67878,8.72799,230.56,7.49683,56.99613,26.26512,8.55024,35.05817,68.16306,34.4459,10.94117,22.24115,26.02647,43.25309,9.63407,13.3457,71.37494,18.65129,16.83048,35.06,47.82632,0.0253
11/7/2010,10.5853,9.81513,19.33717,29.29,58.84938,9.13348,18.24,8.14,23.39385,44.10481,171.99,92.77,67.66951,10.79508,11.12306,15.02751,65.00565,39.34343,20.71475,33.49515,19.57305,57.58934,35.79,30.65901,8.67302,229.9,7.58062,56.87541,26.62158,8.48411,34.94441,69.51371,34.25511,11.07616,22.34031,26.07725,43.10898,9.46731,13.20029,70.69992,18.62341,16.77873,34.51,48.04495,
11/8/2010,10.35908,9.73688,19.18386,29.49,58.4258,9.07134,18.25,7.91,23.41883,43.81763,170.27,93.15968,66.40473,10.69512,10.83174,15.01146,62.12394,38.12004,20.7564,32.78717,19.63737,56.80733,35.8,30.44939,8.61598,227.34,7.88347,56.04374,26.80918,8.14686,34.68844,68.27766,34.17805,10.84667,22.38988,25.78272,42.65607,9.47148,13.16128,70.46688,18.49331,16.77873,34.27,48.55738,0.026
11/9/2010,10.16114,9.79695,19.22985,29.79,59.0847,9.08688,18.43,7.75,23.51873,43.63416,173.33,93.39688,66.16419,10.74056,11.09657,15.05961,62.81526,39.18385,20.68976,33.0861,19.47736,56.40835,35.9,30.42962,8.59939,236.55,8.08848,57.12357,27.25944,8.10058,34.36173,68.70332,34.34316,11.22465,22.09862,25.96215,42.4502,9.49024,13.10453,71.02136,18.48401,16.70397,34.44,48.90112,0.0272
11/10/2010,10.19884,9.7546,19.08037,29.94,59.47063,9.08688,18.5,7.63,22.96094,43.57035,170.37,93.78657,66.3349,10.80189,10.92002,15.07336,61.90563,38.65195,20.58148,33.58168,20.05668,57.29409,36,30.35447,8.57865,237.76,8.21428,57.74061,27.84103,8.01461,34.34252,70.22588,34.53029,11.21115,22.12341,26.11787,42.6492,9.48605,13.00168,70.67581,18.73493,16.57747,34.99,49.38236,0.0265
11/11/2010,10.01975,9.4889,18.62041,29.54,58.52934,8.90048,18.31,7.63,22.82774,43.45069,165.68,92.77,65.17875,10.44978,10.69932,14.87391,61.63638,38.03139,20.11505,33.36929,18.78499,56.81531,35.83,30.28724,8.47494,234.02,8.00694,57.30466,27.22192,7.86913,34.18877,68.58053,34.58533,11.00191,21.91891,25.46112,42.55999,9.62845,12.92011,69.55882,18.44684,16.36472,33.77,48.80487,
11/14/2010,10.09516,9.45825,18.45943,29.51,58.3505,8.97815,18.27,7.565,22.95261,43.4826,158.9,91.17738,65.58224,10.51793,10.68167,14.96791,60.95962,38.29734,20.2733,33.12543,18.3972,56.97491,35.87,30.99518,8.5409,230.37,7.98131,56.91565,27.0906,7.74167,34.09268,68.09757,34.56331,11.47439,21.99327,25.64054,42.66979,9.56982,13.05133,69.35792,18.87433,16.46247,34.56,48.45425,
11/15/2010,10.0763,9.29052,18.26778,29.02,57.97398,8.90825,17.88,7.43,22.59879,43.0997,157.78,89.16967,64.56576,10.43161,10.54042,14.7845,59.3514,37.41083,20.48986,32.74784,17.97958,56.51209,35.87,30.3782,8.40442,225.09,7.7996,55.80229,27.35325,7.48003,33.84285,66.44404,34.21108,11.14366,21.79497,25.23768,42.22374,9.3981,12.78179,68.78738,18.26098,16.23822,34.1,47.39552,0.0292
11/16/2010,10.08573,9.25694,18.32144,28.9,57.42804,8.93931,17.68,7.33,22.78195,42.97207,158.35,89.61865,64.97701,10.55882,10.25793,14.76387,59.86079,37.14488,20.32328,32.64558,18.31556,56.71956,35.79,30.59968,8.45835,230.96,7.77165,55.78876,27.86917,7.52029,33.80441,66.61595,33.91388,11.2584,22.12341,25.31893,42.31981,9.55306,12.85627,68.31326,18.47472,16.07722,33.64,47.44364,0.0285
11/17/2010,10.38736,9.50122,18.25245,28.68,57.97398,8.90825,17.91,7.35,23.2107,43.98515,164.17,91.67719,66.45905,10.64969,10.32855,15.00229,60.78497,38.12004,20.58148,33.29849,18.87919,57.65318,35.81,30.9319,8.53302,227.64,8.01859,56.70887,28.21624,7.5337,33.99659,66.97612,35.13937,10.88042,22.32791,26.01293,42.61489,9.53212,12.98395,68.96417,19.3111,16.35322,34.92,48.33738,0.0289
11/18/2010,10.44391,9.44886,18.16813,28.86,58.09635,8.73738,17.5,7.47,23.22735,43.87347,164.82,92.43115,66.73838,10.61107,10.29324,15.00459,61.21432,37.83636,20.83969,33.58955,18.48041,58.13196,35.69,31.05846,8.52887,232.27,8.34707,56.79006,29.04172,7.46662,33.84285,67.45908,35.39988,10.98842,22.46425,26.14496,42.43647,9.56144,12.87046,68.15254,19.27393,16.28422,34.25,48.4955,0.029
11/21/2010,10.53817,9.65309,18.11063,29.18,58.89645,8.75291,17.4,7.41,23.65193,43.66607,170.39,91.77885,66.34266,10.7133,9.97544,15.0619,61.17065,37.05622,20.65645,33.31422,18.52594,58.1559,35.31,31.00309,8.4625,242.92,8.36104,56.45855,29.99852,7.48003,33.93894,67.54912,35.75212,10.93442,22.27834,26.15173,42.62862,9.68708,12.87755,67.90343,19.29252,16.26697,34.29,48.25488,
11/22/2010,10.46277,9.51047,17.99564,28.19,58.92469,8.45779,17.45,7.32,23.56452,42.75669,168.2,89.35604,65.62103,10.53156,9.79006,14.74782,60.74131,36.34701,20.56483,32.77144,19.07073,57.71702,35.05,30.75393,8.35879,243.9,8.10711,55.3084,31.21797,7.43307,33.76598,66.19028,35.15404,10.59694,21.9375,25.71163,42.1757,9.63683,12.7747,67.66235,19.09736,16.11747,33.44,47.42302,0.028
11/23/2010,11.06603,9.6973,17.99948,28.4,60.66607,8.46555,17.85,7.62,24.34709,42.94016,177.25,91.88051,67.15739,10.66786,9.95779,15.01605,61.82559,36.94984,19.89016,33.32996,19.5637,59.22518,34.99,30.83698,8.4542,250.19,8.20729,56.10674,30.9647,7.59408,33.93894,65.74825,35.99795,10.76568,21.90651,26.69677,42.05905,9.64101,12.9272,68.7713,19.52484,16.18072,33.84,48.04176,0.0277
11/25/2010,11.02832,9.70361,17.93815,28.72,59.9601,8.48885,17.57,7.55,24.22637,42.72479,177.2,90.80464,66.43577,10.68604,9.81654,14.87162,61.36713,36.43567,19.57365,33.18836,19.28111,59.1374,34.9,30.60759,8.38783,255.65,8.15604,55.51137,30.71143,7.60079,33.66989,65.45356,35.95392,10.86692,21.83215,26.77463,42.29923,9.66195,12.8811,68.05611,19.26464,16.05997,34.28,47.59489,
11/28/2010,10.63243,9.76122,17.81933,28.36,59.0847,8.43449,17.6,7.38,24.18475,42.53334,179.49,91.84662,66.59096,10.66786,9.98427,14.82118,61.26526,36.79027,19.68193,32.73998,19.16336,58.6666,34.09,30.52849,8.38368,257.01,8.12575,55.26781,30.74895,7.61421,33.65067,64.93786,35.45125,10.83992,21.91271,26.67984,42.22374,9.66614,12.89528,67.98378,19.26464,15.92771,33.87,47.74614,
11/29/2010,10.51932,9.58501,17.827,27.8,59.3765,8.39565,17.49,7.29,24.63014,42.03079,175.4,91.18585,66.90133,10.66786,9.66647,15.12656,60.98145,37.23353,19.8152,32.67704,18.96083,58.81821,33.52,30.27537,8.31109,258.49,8.14672,54.78069,30.80524,7.46662,33.72754,63.52172,35.37052,10.75893,21.75778,26.34469,42.47078,9.86298,12.87755,67.47463,19.15312,15.97946,33.13,47.82176,0.0284
11/30/2010,10.61358,9.74674,18.01864,28.37,62.27567,8.48109,17.97,7.51,25.72491,42.69288,176.55,94.25249,67.03324,10.87686,9.97544,15.59955,61.7892,38.12004,19.99844,33.02317,19.47422,59.89547,34.38,30.54431,8.64087,258.82,8.38667,55.95113,30.30807,7.66117,34.16955,65.15887,36.28414,11.10991,21.81356,27.25535,42.86193,9.99282,13.10098,67.91105,19.5899,16.26122,33.46,49.03862,0.0281
12/1/2010,10.47219,9.80065,18.24862,29.1,63.19814,8.75291,17.5,7.54,25.34611,42.94814,176.53,96.89556,68.77134,10.97681,10.32003,15.85672,62.66972,39.18385,20.35809,33.57381,19.42869,60.49395,34.5,30.75393,8.59524,250.96,8.60565,57.16893,29.95162,7.74838,34.13112,66.73055,36.59969,11.3259,22.09862,27.13686,42.32668,9.05887,13.12226,68.04036,19.80364,16.41647,33.37,49.14174,0.0297
12/2/2010,10.40621,9.77878,18.15663,29.14,64.17708,8.85388,17.62,7.65,25.20458,42.86039,175.68,97.51397,67.97988,11.17672,10.47907,15.8085,62.72066,39.44981,20.40828,33.25916,19.91224,60.92485,35.07,30.82907,8.59109,235.95,8.78038,57.43279,31.35868,7.65446,34.18877,67.60643,36.55933,11.3394,22.08003,27.15717,42.55313,8.84109,13.14709,68.13734,20.259,16.38197,33.49,48.94237,0.0301
12/5/2010,10.5099,9.86226,17.98415,29.23,63.96999,8.92378,17.77,7.819,24.93818,42.59715,178.05,98.62372,68.04196,11.04042,10.28469,15.60644,62.88075,39.44981,20.75957,33.62888,19.66418,60.59768,35.44,30.74602,8.54629,241.06,8.70583,57.47338,29.06986,7.60079,33.97737,68.67876,36.59969,11.23815,21.96848,27.21811,42.32668,8.64006,13.06552,68.16967,20.1196,16.27272,33.1,49.02487,
12/6/2010,9.94434,9.8025,17.97265,29.02,63.89469,8.87718,17.8095,8.02,24.92985,42.38177,176.77,98.53901,67.91005,10.91321,10.22284,15.60874,62.88075,40.95688,20.73447,33.82554,19.25128,60.98869,35.74,30.91608,8.62428,241.54,8.67787,58.38673,29.64207,7.45991,33.5738,69.01438,36.87854,11.17741,22.03665,27.44831,42.5051,8.661,13.04424,68.57375,19.98021,16.41072,33.09,49.12799,0.0295
12/7/2010,10.34023,9.88875,17.91132,29.21,64.23356,8.81505,18.1,8.17,24.86741,42.50143,176.29,96.23479,67.55312,10.89503,10.60277,15.45949,61.49812,41.13418,20.26609,33.34569,19.04875,61.56322,35.92,31.10592,8.62428,236.17,8.4123,58.27848,28.92916,7.34586,33.3624,68.54779,36.57033,11.26515,22.09242,27.37045,42.95114,8.6945,12.9272,68.52526,19.95233,16.46247,32.43,49.39611,0.0315
12/8/2010,10.28367,9.85017,18.06464,28.6,65.12778,8.81505,18.39,7.95,24.92161,42.59715,174.85,96.98875,68.86445,11.0586,11.17709,15.55823,60.18098,41.55528,19.6806,33.18049,19.10841,62.04998,35.7,30.92399,8.64834,235.63,8.36337,58.62352,28.91977,7.2922,33.51614,68.26129,36.46026,11.3124,22.06144,27.50248,42.98582,8.6945,12.90947,68.71922,20.03597,16.57172,33.1675,49.49924,0.0326
12/9/2010,10.30253,9.87489,18.25245,28.71,65.73962,8.84611,18.67,8.07,25.04667,42.98803,175.62,97.35301,68.93429,11.1222,11.30962,15.60874,60.66854,42.28665,19.21222,33.26702,19.31251,62.33725,36,30.9319,8.83999,238.22,8.23757,58.88061,29.1449,7.39282,33.6891,69.44004,36.29148,11.29215,22.09242,27.55664,42.79163,8.64843,12.95558,69.3496,19.94303,16.61197,34.13,49.62298,0.0323
12/12/2010,9.90664,9.90908,18.19879,27.81,64.97717,8.84611,18.52,8.23,25.02166,43.16153,174.25,98.94563,68.81014,10.92229,11.0799,15.67303,61.16338,42.64125,19.24567,32.99957,18.83994,62.29735,36.81,31.38277,8.84414,226.11,8.60798,59.7872,29.07924,7.48003,33.70832,69.35818,36.11169,11.11666,22.142,27.05223,42.75002,8.84109,13.05133,69.66479,19.84081,16.54872,33.95,49.74673,
12/13/2010,9.92549,9.86657,18.41727,28.15,65.04306,8.78398,18.71,8.05,25.03417,45.27742,173.94,98.47971,67.96437,10.90412,10.9562,15.85212,60.15187,41.57744,19.19549,33.34569,18.44116,62.60856,37.005,31.94833,9.12207,227.9,8.43792,59.79396,28.61022,7.43978,33.93894,69.02257,36.28781,11.08291,22.31552,27.01499,43.00663,8.79502,13.14,69.5274,20.00809,16.87073,34.2,49.62298,0.0329
12/14/2010,9.55788,9.86873,18.4441,27.72,64.84539,8.69078,18.79,8.02,24.90493,44.40793,175.57,98.28487,68.29802,10.93138,10.85901,15.70058,59.6352,40.69093,19.12021,33.12543,18.78813,62.65644,38,32.03138,8.96444,226.79,8.41928,59.54364,28.6196,7.33915,33.72754,68.1385,36.41256,11.17066,22.21017,26.83218,42.99276,8.95417,12.94494,68.598,20.3891,16.74997,34.38,49.39611,0.0349
12/15/2010,9.54845,9.89615,18.61275,28.52,66.21967,8.78398,19.42,8.03,25.20092,45.17372,178.04,98.8355,68.73254,11.10403,11.06222,15.79013,59.71525,40.6599,18.43018,33.00743,19.12097,63.43047,37.73,32.10653,8.98103,234.77,8.38667,60.25402,28.79783,7.43307,33.93894,68.37589,37.02164,11.31915,22.32171,27.08946,43.15921,9.04212,13.12936,68.69498,20.76083,16.80748,34.59,49.65048,0.0353
12/16/2010,9.48247,9.87643,18.55142,28.79,65.95611,8.88495,20.11,8.1,24.68815,45.80391,177.58,98.64913,69.3145,11.04042,11.1064,15.72814,60.48661,41.66609,18.49291,32.79504,19.62179,63.27029,38.67,32.03534,8.88562,238.02,8.53344,59.86839,28.76031,7.41295,34.09268,66.53409,36.70609,11.3394,22.48284,26.99806,43.51291,9.08818,13.06907,68.43636,20.58426,16.79598,35.45,49.61611,0.0347
